Iteration	Posterior	Likelihood	Prior	a
27290	-0.3380493	0	-0.3380493	0.3380493
27300	-0.6483678	0	-0.6483678	0.6483678
27310	-0.2674801	0	-0.2674801	0.2674801
27320	-0.2866483	0	-0.2866483	0.2866483
27330	-0.05320405	0	-0.05320405	0.05320405
27340	-0.04632966	0	-0.04632966	0.04632966
27350	-0.08334066	0	-0.08334066	0.08334066
27360	-0.029077	0	-0.029077	0.029077
27370	-0.05547246	0	-0.05547246	0.05547246
27380	-0.09253279	0	-0.09253279	0.09253279
27390	-0.03517815	0	-0.03517815	0.03517815
27400	-0.07808886	0	-0.07808886	0.07808886
27410	-1.053439	0	-1.053439	1.053439
27420	-0.05648778	0	-0.05648778	0.05648778
27430	-0.0567716	0	-0.0567716	0.0567716
27440	-0.04680831	0	-0.04680831	0.04680831
27450	-0.06777001	0	-0.06777001	0.06777001
27460	-0.06024287	0	-0.06024287	0.06024287
27470	-0.0342756	0	-0.0342756	0.0342756
27480	-0.02172482	0	-0.02172482	0.02172482
27490	-0.08268414	0	-0.08268414	0.08268414
27500	-0.02477654	0	-0.02477654	0.02477654
27510	-0.02368185	0	-0.02368185	0.02368185
27520	-0.04893746	0	-0.04893746	0.04893746
27530	-0.05341487	0	-0.05341487	0.05341487
27540	-0.05440786	0	-0.05440786	0.05440786
27550	-0.201376	0	-0.201376	0.201376
27560	-0.1602453	0	-0.1602453	0.1602453
27570	-0.2265068	0	-0.2265068	0.2265068
27580	-0.7017963	0	-0.7017963	0.7017963
27590	-0.5290933	0	-0.5290933	0.5290933
27600	-1.041542	0	-1.041542	1.041542
27610	-0.2814951	0	-0.2814951	0.2814951
27620	-0.4900055	0	-0.4900055	0.4900055
27630	-0.9414044	0	-0.9414044	0.9414044
27640	-2.391251	0	-2.391251	2.391251
27650	-2.019189	0	-2.019189	2.019189
27660	-0.5181645	0	-0.5181645	0.5181645
27670	-0.8678795	0	-0.8678795	0.8678795
27680	-0.6030209	0	-0.6030209	0.6030209
27690	-0.5773061	0	-0.5773061	0.5773061
27700	-0.329134	0	-0.329134	0.329134
27710	-0.1481579	0	-0.1481579	0.1481579
27720	-0.09312941	0	-0.09312941	0.09312941
27730	-0.08733864	0	-0.08733864	0.08733864
27740	-0.02673717	0	-0.02673717	0.02673717
27750	-0.1192165	0	-0.1192165	0.1192165
27760	-0.0706216	0	-0.0706216	0.0706216
27770	-0.006356192	0	-0.006356192	0.006356192
27780	-0.009306926	0	-0.009306926	0.009306926
27790	-0.007491055	0	-0.007491055	0.007491055
27800	-0.008535654	0	-0.008535654	0.008535654
27810	-0.02038602	0	-0.02038602	0.02038602
27820	-0.007319149	0	-0.007319149	0.007319149
27830	-0.002294212	0	-0.002294212	0.002294212
27840	-0.001582637	0	-0.001582637	0.001582637
27850	-0.0006946961	0	-0.0006946961	0.0006946961
27860	-0.001095747	0	-0.001095747	0.001095747
27870	-1.210151	0	-1.210151	1.210151
27880	-0.002213024	0	-0.002213024	0.002213024
27890	-0.004178479	0	-0.004178479	0.004178479
27900	-0.006240639	0	-0.006240639	0.006240639
27910	-0.00603293	0	-0.00603293	0.00603293
27920	-0.006345873	0	-0.006345873	0.006345873
27930	-0.36903	0	-0.36903	0.36903
27940	-0.03693643	0	-0.03693643	0.03693643
27950	-0.1449609	0	-0.1449609	0.1449609
27960	-0.1157079	0	-0.1157079	0.1157079
27970	-0.09689676	0	-0.09689676	0.09689676
27980	-0.4170718	0	-0.4170718	0.4170718
27990	-0.2203296	0	-0.2203296	0.2203296
28000	-1.475519	0	-1.475519	1.475519
28010	-0.3705261	0	-0.3705261	0.3705261
28020	-0.3115164	0	-0.3115164	0.3115164
28030	-1.073883	0	-1.073883	1.073883
28040	-1.268425	0	-1.268425	1.268425
28050	-1.989962	0	-1.989962	1.989962
28060	-2.21352	0	-2.21352	2.21352
28070	-1.621943	0	-1.621943	1.621943
28080	-1.747875	0	-1.747875	1.747875
28090	-2.55753	0	-2.55753	2.55753
28100	-2.956831	0	-2.956831	2.956831
28110	-2.185142	0	-2.185142	2.185142
28120	-0.3339153	0	-0.3339153	0.3339153
28130	-0.8418587	0	-0.8418587	0.8418587
28140	-0.7475264	0	-0.7475264	0.7475264
28150	-0.8703352	0	-0.8703352	0.8703352
28160	-0.2676947	0	-0.2676947	0.2676947
28170	-0.4498158	0	-0.4498158	0.4498158
28180	-0.9180555	0	-0.9180555	0.9180555
28190	-2.931583	0	-2.931583	2.931583
28200	-0.8945908	0	-0.8945908	0.8945908
28210	-0.9665012	0	-0.9665012	0.9665012
28220	-0.4844787	0	-0.4844787	0.4844787
28230	-0.392277	0	-0.392277	0.392277
28240	-2.192171	0	-2.192171	2.192171
28250	-0.5861758	0	-0.5861758	0.5861758
28260	-1.048485	0	-1.048485	1.048485
28270	-1.186719	0	-1.186719	1.186719
28280	-0.9880721	0	-0.9880721	0.9880721
28290	-2.705823	0	-2.705823	2.705823
28300	-0.888097	0	-0.888097	0.888097
28310	-1.439167	0	-1.439167	1.439167
28320	-0.81769	0	-0.81769	0.81769
28330	-0.6593688	0	-0.6593688	0.6593688
28340	-0.460141	0	-0.460141	0.460141
28350	-0.6276629	0	-0.6276629	0.6276629
28360	-1.088311	0	-1.088311	1.088311
28370	-1.188615	0	-1.188615	1.188615
28380	-1.262066	0	-1.262066	1.262066
28390	-2.076099	0	-2.076099	2.076099
28400	-1.965494	0	-1.965494	1.965494
28410	-1.919942	0	-1.919942	1.919942
28420	-2.848742	0	-2.848742	2.848742
28430	-0.66678	0	-0.66678	0.66678
28440	-0.5157916	0	-0.5157916	0.5157916
28450	-1.025653	0	-1.025653	1.025653
28460	-1.298631	0	-1.298631	1.298631
28470	-4.051438	0	-4.051438	4.051438
28480	-1.595315	0	-1.595315	1.595315
28490	-0.6562732	0	-0.6562732	0.6562732
28500	-0.5213488	0	-0.5213488	0.5213488
28510	-0.6741776	0	-0.6741776	0.6741776
28520	-0.918541	0	-0.918541	0.918541
28530	-1.153378	0	-1.153378	1.153378
28540	-0.5509031	0	-0.5509031	0.5509031
28550	-0.4247892	0	-0.4247892	0.4247892
28560	-0.1930817	0	-0.1930817	0.1930817
28570	-0.4832089	0	-0.4832089	0.4832089
28580	-0.07366703	0	-0.07366703	0.07366703
28590	-0.07693901	0	-0.07693901	0.07693901
28600	-0.04326261	0	-0.04326261	0.04326261
28610	-0.08038369	0	-0.08038369	0.08038369
28620	-0.04052596	0	-0.04052596	0.04052596
28630	-0.008845246	0	-0.008845246	0.008845246
28640	-0.005142583	0	-0.005142583	0.005142583
28650	-0.004429255	0	-0.004429255	0.004429255
28660	-0.005509189	0	-0.005509189	0.005509189
28670	-0.009083803	0	-0.009083803	0.009083803
28680	-3.698124	0	-3.698124	3.698124
28690	-1.607511	0	-1.607511	1.607511
28700	-1.129977	0	-1.129977	1.129977
28710	-0.6155261	0	-0.6155261	0.6155261
28720	-0.9198944	0	-0.9198944	0.9198944
28730	-0.786923	0	-0.786923	0.786923
28740	-0.5077539	0	-0.5077539	0.5077539
28750	-0.1643645	0	-0.1643645	0.1643645
28760	-0.153069	0	-0.153069	0.153069
28770	-0.1620091	0	-0.1620091	0.1620091
28780	-0.1053133	0	-0.1053133	0.1053133
28790	-0.3613188	0	-0.3613188	0.3613188
28800	-1.295273	0	-1.295273	1.295273
28810	-2.085194	0	-2.085194	2.085194
28820	-1.003423	0	-1.003423	1.003423
28830	-0.3060482	0	-0.3060482	0.3060482
28840	-0.1703382	0	-0.1703382	0.1703382
28850	-0.5950645	0	-0.5950645	0.5950645
28860	-1.43713	0	-1.43713	1.43713
28870	-0.3173085	0	-0.3173085	0.3173085
28880	-0.3003131	0	-0.3003131	0.3003131
28890	-0.4357228	0	-0.4357228	0.4357228
28900	-1.181278	0	-1.181278	1.181278
28910	-0.3080503	0	-0.3080503	0.3080503
28920	-0.101334	0	-0.101334	0.101334
28930	-0.1070076	0	-0.1070076	0.1070076
28940	-0.1341348	0	-0.1341348	0.1341348
28950	-0.3813488	0	-0.3813488	0.3813488
28960	-0.1146119	0	-0.1146119	0.1146119
28970	-0.1828241	0	-0.1828241	0.1828241
28980	-0.3584388	0	-0.3584388	0.3584388
28990	-0.1732981	0	-0.1732981	0.1732981
29000	-0.7630999	0	-0.7630999	0.7630999
29010	-1.366096	0	-1.366096	1.366096
29020	-1.806885	0	-1.806885	1.806885
29030	-2.836335	0	-2.836335	2.836335
29040	-0.8888496	0	-0.8888496	0.8888496
29050	-0.7147906	0	-0.7147906	0.7147906
29060	-0.6737538	0	-0.6737538	0.6737538
29070	-1.2348	0	-1.2348	1.2348
29080	-0.7192188	0	-0.7192188	0.7192188
29090	-0.7295388	0	-0.7295388	0.7295388
29100	-0.7891202	0	-0.7891202	0.7891202
29110	-0.7397497	0	-0.7397497	0.7397497
29120	-1.268774	0	-1.268774	1.268774
29130	-3.726899	0	-3.726899	3.726899
29140	-3.497667	0	-3.497667	3.497667
29150	-3.638096	0	-3.638096	3.638096
29160	-1.670593	0	-1.670593	1.670593
29170	-3.29388	0	-3.29388	3.29388
29180	-2.563042	0	-2.563042	2.563042
29190	-0.9264601	0	-0.9264601	0.9264601
29200	-1.601466	0	-1.601466	1.601466
29210	-0.8697604	0	-0.8697604	0.8697604
29220	-1.391335	0	-1.391335	1.391335
29230	-1.494336	0	-1.494336	1.494336
29240	-1.631597	0	-1.631597	1.631597
29250	-2.855417	0	-2.855417	2.855417
29260	-1.145516	0	-1.145516	1.145516
29270	-0.3491279	0	-0.3491279	0.3491279
29280	-0.6719652	0	-0.6719652	0.6719652
29290	-0.4283787	0	-0.4283787	0.4283787
29300	-0.1126409	0	-0.1126409	0.1126409
29310	-0.04684817	0	-0.04684817	0.04684817
29320	-0.03739475	0	-0.03739475	0.03739475
29330	-0.03068714	0	-0.03068714	0.03068714
29340	-0.0573299	0	-0.0573299	0.0573299
29350	-0.04191999	0	-0.04191999	0.04191999
29360	-0.1160757	0	-0.1160757	0.1160757
29370	-0.4704156	0	-0.4704156	0.4704156
29380	-0.3962994	0	-0.3962994	0.3962994
29390	-0.3221626	0	-0.3221626	0.3221626
29400	-0.3055071	0	-0.3055071	0.3055071
29410	-0.3520415	0	-0.3520415	0.3520415
29420	-1.806151	0	-1.806151	1.806151
29430	-2.826246	0	-2.826246	2.826246
29440	-3.585672	0	-3.585672	3.585672
29450	-4.027579	0	-4.027579	4.027579
29460	-4.391971	0	-4.391971	4.391971
29470	-2.416577	0	-2.416577	2.416577
29480	-2.145701	0	-2.145701	2.145701
29490	-1.196065	0	-1.196065	1.196065
29500	-1.870383	0	-1.870383	1.870383
29510	-2.350011	0	-2.350011	2.350011
29520	-1.554043	0	-1.554043	1.554043
29530	-1.412063	0	-1.412063	1.412063
29540	-2.098376	0	-2.098376	2.098376
29550	-1.606242	0	-1.606242	1.606242
29560	-0.542058	0	-0.542058	0.542058
29570	-2.158328	0	-2.158328	2.158328
29580	-1.834313	0	-1.834313	1.834313
29590	-2.597623	0	-2.597623	2.597623
29600	-1.0978	0	-1.0978	1.0978
29610	-1.027411	0	-1.027411	1.027411
29620	-0.5700542	0	-0.5700542	0.5700542
29630	-0.4929078	0	-0.4929078	0.4929078
29640	-0.9170195	0	-0.9170195	0.9170195
29650	-1.117971	0	-1.117971	1.117971
29660	-0.3864993	0	-0.3864993	0.3864993
29670	-0.4308433	0	-0.4308433	0.4308433
29680	-0.8061117	0	-0.8061117	0.8061117
29690	-0.4192513	0	-0.4192513	0.4192513
29700	-1.086095	0	-1.086095	1.086095
29710	-4.467432	0	-4.467432	4.467432
29720	-1.200901	0	-1.200901	1.200901
29730	-2.429405	0	-2.429405	2.429405
29740	-3.944005	0	-3.944005	3.944005
29750	-1.913863	0	-1.913863	1.913863
29760	-2.689768	0	-2.689768	2.689768
29770	-1.385764	0	-1.385764	1.385764
29780	-1.277511	0	-1.277511	1.277511
29790	-1.245013	0	-1.245013	1.245013
29800	-1.110764	0	-1.110764	1.110764
29810	-1.996763	0	-1.996763	1.996763
29820	-1.483015	0	-1.483015	1.483015
29830	-2.522444	0	-2.522444	2.522444
29840	-0.9188234	0	-0.9188234	0.9188234
29850	-0.6301653	0	-0.6301653	0.6301653
29860	-1.112866	0	-1.112866	1.112866
29870	-0.391362	0	-0.391362	0.391362
29880	-0.2147738	0	-0.2147738	0.2147738
29890	-0.3121817	0	-0.3121817	0.3121817
29900	-0.6313669	0	-0.6313669	0.6313669
29910	-0.7301431	0	-0.7301431	0.7301431
29920	-0.1644218	0	-0.1644218	0.1644218
29930	-0.359156	0	-0.359156	0.359156
29940	-0.116804	0	-0.116804	0.116804
29950	-0.1311011	0	-0.1311011	0.1311011
29960	-0.3994362	0	-0.3994362	0.3994362
29970	-1.624656	0	-1.624656	1.624656
29980	-0.9200247	0	-0.9200247	0.9200247
29990	-0.6723469	0	-0.6723469	0.6723469
30000	-0.6778811	0	-0.6778811	0.6778811
30010	-0.7959687	0	-0.7959687	0.7959687
30020	-0.7325659	0	-0.7325659	0.7325659
30030	-2.544219	0	-2.544219	2.544219
30040	-1.211996	0	-1.211996	1.211996
30050	-1.360952	0	-1.360952	1.360952
30060	-1.742672	0	-1.742672	1.742672
30070	-0.9182184	0	-0.9182184	0.9182184
30080	-0.9300811	0	-0.9300811	0.9300811
30090	-0.3719177	0	-0.3719177	0.3719177
30100	-0.6556353	0	-0.6556353	0.6556353
30110	-0.9290114	0	-0.9290114	0.9290114
30120	-1.486658	0	-1.486658	1.486658
30130	-3.049457	0	-3.049457	3.049457
30140	-1.925415	0	-1.925415	1.925415
30150	-0.7165488	0	-0.7165488	0.7165488
30160	-1.929492	0	-1.929492	1.929492
30170	-1.448701	0	-1.448701	1.448701
30180	-1.863403	0	-1.863403	1.863403
30190	-3.016917	0	-3.016917	3.016917
30200	-1.514495	0	-1.514495	1.514495
30210	-1.004206	0	-1.004206	1.004206
30220	-0.65317	0	-0.65317	0.65317
30230	-1.24613	0	-1.24613	1.24613
30240	-2.835675	0	-2.835675	2.835675
30250	-3.44963	0	-3.44963	3.44963
30260	-2.681435	0	-2.681435	2.681435
30270	-1.972273	0	-1.972273	1.972273
30280	-0.7084348	0	-0.7084348	0.7084348
30290	-0.6433407	0	-0.6433407	0.6433407
30300	-1.291559	0	-1.291559	1.291559
30310	-0.5400218	0	-0.5400218	0.5400218
30320	-0.3942006	0	-0.3942006	0.3942006
30330	-0.4336481	0	-0.4336481	0.4336481
30340	-0.3603583	0	-0.3603583	0.3603583
30350	-0.3555763	0	-0.3555763	0.3555763
30360	-0.7857838	0	-0.7857838	0.7857838
30370	-1.756734	0	-1.756734	1.756734
30380	-0.1223682	0	-0.1223682	0.1223682
30390	-0.1299422	0	-0.1299422	0.1299422
30400	-0.0402258	0	-0.0402258	0.0402258
30410	-0.1297574	0	-0.1297574	0.1297574
30420	-0.05539227	0	-0.05539227	0.05539227
30430	-0.04071133	0	-0.04071133	0.04071133
30440	-0.02879789	0	-0.02879789	0.02879789
30450	-0.03622793	0	-0.03622793	0.03622793
30460	-0.01464085	0	-0.01464085	0.01464085
30470	-0.03299631	0	-0.03299631	0.03299631
30480	-0.01238033	0	-0.01238033	0.01238033
30490	-0.00529614	0	-0.00529614	0.00529614
30500	-0.6187931	0	-0.6187931	0.6187931
30510	-0.002056459	0	-0.002056459	0.002056459
30520	-0.0008451352	0	-0.0008451352	0.0008451352
30530	-0.001044874	0	-0.001044874	0.001044874
30540	-0.001813017	0	-0.001813017	0.001813017
30550	-0.005210268	0	-0.005210268	0.005210268
30560	-0.00394128	0	-0.00394128	0.00394128
30570	-0.002311815	0	-0.002311815	0.002311815
30580	-0.002367107	0	-0.002367107	0.002367107
30590	-0.003337599	0	-0.003337599	0.003337599
30600	-0.008464863	0	-0.008464863	0.008464863
30610	-0.00896543	0	-0.00896543	0.00896543
30620	-0.01095225	0	-0.01095225	0.01095225
30630	-0.03671787	0	-0.03671787	0.03671787
30640	-0.06651591	0	-0.06651591	0.06651591
30650	-0.03060095	0	-0.03060095	0.03060095
30660	-0.02174626	0	-0.02174626	0.02174626
30670	-0.01631658	0	-0.01631658	0.01631658
30680	-0.005519346	0	-0.005519346	0.005519346
30690	-0.001480845	0	-0.001480845	0.001480845
30700	-0.0008240983	0	-0.0008240983	0.0008240983
30710	-0.001658688	0	-0.001658688	0.001658688
30720	-0.004272861	0	-0.004272861	0.004272861
30730	-0.004409168	0	-0.004409168	0.004409168
30740	-0.002549344	0	-0.002549344	0.002549344
30750	-0.004192574	0	-0.004192574	0.004192574
30760	-0.01031612	0	-0.01031612	0.01031612
30770	-0.003769661	0	-0.003769661	0.003769661
30780	-2.452207	0	-2.452207	2.452207
30790	-0.01158494	0	-0.01158494	0.01158494
30800	-0.009931822	0	-0.009931822	0.009931822
30810	-0.003063018	0	-0.003063018	0.003063018
30820	-0.01631637	0	-0.01631637	0.01631637
30830	-0.005853737	0	-0.005853737	0.005853737
30840	-0.01106784	0	-0.01106784	0.01106784
30850	-0.02331633	0	-0.02331633	0.02331633
30860	-0.02239773	0	-0.02239773	0.02239773
30870	-0.01963491	0	-0.01963491	0.01963491
30880	-0.04472009	0	-0.04472009	0.04472009
30890	-0.08749996	0	-0.08749996	0.08749996
30900	-2.403121	0	-2.403121	2.403121
30910	-1.048776	0	-1.048776	1.048776
30920	-0.9277339	0	-0.9277339	0.9277339
30930	-0.4882361	0	-0.4882361	0.4882361
30940	-0.4733851	0	-0.4733851	0.4733851
30950	-1.124779	0	-1.124779	1.124779
30960	-0.3882188	0	-0.3882188	0.3882188
30970	-1.657031	0	-1.657031	1.657031
30980	-1.594749	0	-1.594749	1.594749
30990	-1.305356	0	-1.305356	1.305356
31000	-1.566279	0	-1.566279	1.566279
31010	-1.292253	0	-1.292253	1.292253
31020	-1.860361	0	-1.860361	1.860361
31030	-0.7406459	0	-0.7406459	0.7406459
31040	-0.7825921	0	-0.7825921	0.7825921
31050	-0.6271134	0	-0.6271134	0.6271134
31060	-0.3957193	0	-0.3957193	0.3957193
31070	-0.9886018	0	-0.9886018	0.9886018
31080	-0.8724254	0	-0.8724254	0.8724254
31090	-1.451306	0	-1.451306	1.451306
31100	-0.5618118	0	-0.5618118	0.5618118
31110	-2.309131	0	-2.309131	2.309131
31120	-0.1243046	0	-0.1243046	0.1243046
31130	-0.4966688	0	-0.4966688	0.4966688
31140	-0.4798454	0	-0.4798454	0.4798454
31150	-0.5146136	0	-0.5146136	0.5146136
31160	-0.9385718	0	-0.9385718	0.9385718
31170	-2.876253	0	-2.876253	2.876253
31180	-1.955958	0	-1.955958	1.955958
31190	-2.815998	0	-2.815998	2.815998
31200	-2.002262	0	-2.002262	2.002262
31210	-0.4605299	0	-0.4605299	0.4605299
31220	-0.1284001	0	-0.1284001	0.1284001
31230	-2.793772	0	-2.793772	2.793772
31240	-0.3461571	0	-0.3461571	0.3461571
31250	-0.5078447	0	-0.5078447	0.5078447
31260	-0.5656975	0	-0.5656975	0.5656975
31270	-1.426617	0	-1.426617	1.426617
31280	-0.8809507	0	-0.8809507	0.8809507
31290	-1.87116	0	-1.87116	1.87116
31300	-0.4550796	0	-0.4550796	0.4550796
31310	-1.412335	0	-1.412335	1.412335
31320	-0.3913731	0	-0.3913731	0.3913731
31330	-0.3707312	0	-0.3707312	0.3707312
31340	-0.3656492	0	-0.3656492	0.3656492
31350	-0.4703883	0	-0.4703883	0.4703883
31360	-0.2993827	0	-0.2993827	0.2993827
31370	-0.1721222	0	-0.1721222	0.1721222
31380	-0.0843645	0	-0.0843645	0.0843645
31390	-0.08798838	0	-0.08798838	0.08798838
31400	-0.07978567	0	-0.07978567	0.07978567
31410	-0.1423464	0	-0.1423464	0.1423464
31420	-0.1446532	0	-0.1446532	0.1446532
31430	-0.1009246	0	-0.1009246	0.1009246
31440	-0.07230424	0	-0.07230424	0.07230424
31450	-0.3976912	0	-0.3976912	0.3976912
31460	-0.7859305	0	-0.7859305	0.7859305
31470	-0.4608883	0	-0.4608883	0.4608883
31480	-0.561032	0	-0.561032	0.561032
31490	-1.237054	0	-1.237054	1.237054
31500	-0.5466001	0	-0.5466001	0.5466001
31510	-0.3467562	0	-0.3467562	0.3467562
31520	-0.6894527	0	-0.6894527	0.6894527
31530	-0.7916821	0	-0.7916821	0.7916821
31540	-0.5237374	0	-0.5237374	0.5237374
31550	-0.4969863	0	-0.4969863	0.4969863
31560	-0.5295204	0	-0.5295204	0.5295204
31570	-0.9887755	0	-0.9887755	0.9887755
31580	-1.273077	0	-1.273077	1.273077
31590	-0.8351939	0	-0.8351939	0.8351939
31600	-1.394124	0	-1.394124	1.394124
31610	-2.03352	0	-2.03352	2.03352
31620	-0.8496555	0	-0.8496555	0.8496555
31630	-0.3665212	0	-0.3665212	0.3665212
31640	-1.264475	0	-1.264475	1.264475
31650	-0.8566626	0	-0.8566626	0.8566626
31660	-0.6781956	0	-0.6781956	0.6781956
31670	-0.9011684	0	-0.9011684	0.9011684
31680	-0.5080935	0	-0.5080935	0.5080935
31690	-1.651695	0	-1.651695	1.651695
31700	-0.6036328	0	-0.6036328	0.6036328
31710	-0.2690275	0	-0.2690275	0.2690275
31720	-0.5286707	0	-0.5286707	0.5286707
31730	-0.9577675	0	-0.9577675	0.9577675
31740	-0.4849459	0	-0.4849459	0.4849459
31750	-0.5630657	0	-0.5630657	0.5630657
31760	-1.116407	0	-1.116407	1.116407
31770	-0.9431895	0	-0.9431895	0.9431895
31780	-1.050017	0	-1.050017	1.050017
31790	-0.7007483	0	-0.7007483	0.7007483
31800	-1.073768	0	-1.073768	1.073768
31810	-0.3214395	0	-0.3214395	0.3214395
31820	-1.11464	0	-1.11464	1.11464
31830	-1.138612	0	-1.138612	1.138612
31840	-0.8610506	0	-0.8610506	0.8610506
31850	-0.7464595	0	-0.7464595	0.7464595
31860	-0.6019719	0	-0.6019719	0.6019719
31870	-0.3149834	0	-0.3149834	0.3149834
31880	-0.316157	0	-0.316157	0.316157
31890	-0.394495	0	-0.394495	0.394495
31900	-1.277254	0	-1.277254	1.277254
31910	-4.895904	0	-4.895904	4.895904
31920	-0.6535777	0	-0.6535777	0.6535777
31930	-1.46529	0	-1.46529	1.46529
31940	-1.330727	0	-1.330727	1.330727
31950	-0.2540005	0	-0.2540005	0.2540005
31960	-0.2469481	0	-0.2469481	0.2469481
31970	-0.3245535	0	-0.3245535	0.3245535
31980	-0.4018269	0	-0.4018269	0.4018269
31990	-2.6351	0	-2.6351	2.6351
32000	-0.4047621	0	-0.4047621	0.4047621
32010	-0.2982743	0	-0.2982743	0.2982743
32020	-0.4786375	0	-0.4786375	0.4786375
32030	-1.210767	0	-1.210767	1.210767
32040	-4.589248	0	-4.589248	4.589248
32050	-5.237144	0	-5.237144	5.237144
32060	-4.50337	0	-4.50337	4.50337
32070	-1.415302	0	-1.415302	1.415302
32080	-3.210477	0	-3.210477	3.210477
32090	-0.8942574	0	-0.8942574	0.8942574
32100	-0.5859872	0	-0.5859872	0.5859872
32110	-0.8432541	0	-0.8432541	0.8432541
32120	-1.802665	0	-1.802665	1.802665
32130	-0.3286846	0	-0.3286846	0.3286846
32140	-0.782464	0	-0.782464	0.782464
32150	-1.035999	0	-1.035999	1.035999
32160	-0.8565097	0	-0.8565097	0.8565097
32170	-1.265107	0	-1.265107	1.265107
32180	-1.937034	0	-1.937034	1.937034
32190	-0.7870015	0	-0.7870015	0.7870015
32200	-2.341075	0	-2.341075	2.341075
32210	-2.311468	0	-2.311468	2.311468
32220	-0.8107416	0	-0.8107416	0.8107416
32230	-0.3414021	0	-0.3414021	0.3414021
32240	-0.9230274	0	-0.9230274	0.9230274
32250	-0.5721293	0	-0.5721293	0.5721293
32260	-1.386356	0	-1.386356	1.386356
32270	-2.387911	0	-2.387911	2.387911
32280	-1.344677	0	-1.344677	1.344677
32290	-0.01728004	0	-0.01728004	0.01728004
32300	-0.009891083	0	-0.009891083	0.009891083
32310	-0.09876982	0	-0.09876982	0.09876982
32320	-0.0187449	0	-0.0187449	0.0187449
32330	-0.2884279	0	-0.2884279	0.2884279
32340	-0.3366623	0	-0.3366623	0.3366623
32350	-0.4103747	0	-0.4103747	0.4103747
32360	-0.1822241	0	-0.1822241	0.1822241
32370	-0.9783942	0	-0.9783942	0.9783942
32380	-0.7328719	0	-0.7328719	0.7328719
32390	-0.3887876	0	-0.3887876	0.3887876
32400	-0.6848539	0	-0.6848539	0.6848539
32410	-1.185557	0	-1.185557	1.185557
32420	-0.4160852	0	-0.4160852	0.4160852
32430	-0.889922	0	-0.889922	0.889922
32440	-0.8412343	0	-0.8412343	0.8412343
32450	-0.9303603	0	-0.9303603	0.9303603
32460	-0.2757026	0	-0.2757026	0.2757026
32470	-0.4475767	0	-0.4475767	0.4475767
32480	-0.6145803	0	-0.6145803	0.6145803
32490	-1.030048	0	-1.030048	1.030048
32500	-0.9122597	0	-0.9122597	0.9122597
32510	-0.2363599	0	-0.2363599	0.2363599
32520	-0.05990237	0	-0.05990237	0.05990237
32530	-0.24636	0	-0.24636	0.24636
32540	-0.1759898	0	-0.1759898	0.1759898
32550	-0.06833106	0	-0.06833106	0.06833106
32560	-0.0833075	0	-0.0833075	0.0833075
32570	-0.05161248	0	-0.05161248	0.05161248
32580	-0.0505078	0	-0.0505078	0.0505078
32590	-0.06405913	0	-0.06405913	0.06405913
32600	-0.07191741	0	-0.07191741	0.07191741
32610	-0.2158084	0	-0.2158084	0.2158084
32620	-1.900801	0	-1.900801	1.900801
32630	-0.6209528	0	-0.6209528	0.6209528
32640	-0.6607303	0	-0.6607303	0.6607303
32650	-0.7550912	0	-0.7550912	0.7550912
32660	-0.6159066	0	-0.6159066	0.6159066
32670	-0.6313595	0	-0.6313595	0.6313595
32680	-0.3866564	0	-0.3866564	0.3866564
32690	-0.1328332	0	-0.1328332	0.1328332
32700	-0.233868	0	-0.233868	0.233868
32710	-1.179103	0	-1.179103	1.179103
32720	-0.8330199	0	-0.8330199	0.8330199
32730	-0.988193	0	-0.988193	0.988193
32740	-0.9427614	0	-0.9427614	0.9427614
32750	-1.491868	0	-1.491868	1.491868
32760	-0.3446275	0	-0.3446275	0.3446275
32770	-0.2600867	0	-0.2600867	0.2600867
32780	-0.197691	0	-0.197691	0.197691
32790	-0.3402005	0	-0.3402005	0.3402005
32800	-3.150043	0	-3.150043	3.150043
32810	-1.994287	0	-1.994287	1.994287
32820	-1.154533	0	-1.154533	1.154533
32830	-0.8972957	0	-0.8972957	0.8972957
32840	-0.3244674	0	-0.3244674	0.3244674
32850	-0.8616044	0	-0.8616044	0.8616044
32860	-0.3289387	0	-0.3289387	0.3289387
32870	-0.6510365	0	-0.6510365	0.6510365
32880	-1.220176	0	-1.220176	1.220176
32890	-0.4940722	0	-0.4940722	0.4940722
32900	-0.1680469	0	-0.1680469	0.1680469
32910	-0.152431	0	-0.152431	0.152431
32920	-0.2021725	0	-0.2021725	0.2021725
32930	-0.2599178	0	-0.2599178	0.2599178
32940	-0.1834424	0	-0.1834424	0.1834424
32950	-0.5066482	0	-0.5066482	0.5066482
32960	-0.1605698	0	-0.1605698	0.1605698
32970	-0.04011847	0	-0.04011847	0.04011847
32980	-0.03572124	0	-0.03572124	0.03572124
32990	-0.06867496	0	-0.06867496	0.06867496
33000	-0.1288051	0	-0.1288051	0.1288051
33010	-0.340381	0	-0.340381	0.340381
33020	-0.5488777	0	-0.5488777	0.5488777
33030	-0.7668454	0	-0.7668454	0.7668454
33040	-0.6615013	0	-0.6615013	0.6615013
33050	-0.6476641	0	-0.6476641	0.6476641
33060	-0.4091704	0	-0.4091704	0.4091704
33070	-0.1313836	0	-0.1313836	0.1313836
33080	-0.04508128	0	-0.04508128	0.04508128
33090	-0.01427964	0	-0.01427964	0.01427964
33100	-0.02743268	0	-0.02743268	0.02743268
33110	-0.07489932	0	-0.07489932	0.07489932
