Iteration	Posterior	Likelihood	Prior	a
25920	-0.1172209	0	-0.1172209	0.1172209
25930	-0.7702112	0	-0.7702112	0.7702112
25940	-1.194973	0	-1.194973	1.194973
25950	-2.587657	0	-2.587657	2.587657
25960	-1.001536	0	-1.001536	1.001536
25970	-1.911575	0	-1.911575	1.911575
25980	-3.211876	0	-3.211876	3.211876
25990	-1.073698	0	-1.073698	1.073698
26000	-1.059332	0	-1.059332	1.059332
26010	-1.19333	0	-1.19333	1.19333
26020	-0.8231792	0	-0.8231792	0.8231792
26030	-1.532391	0	-1.532391	1.532391
26040	-1.974841	0	-1.974841	1.974841
26050	-2.3893	0	-2.3893	2.3893
26060	-3.991427	0	-3.991427	3.991427
26070	-2.6692	0	-2.6692	2.6692
26080	-1.191939	0	-1.191939	1.191939
26090	-1.643555	0	-1.643555	1.643555
26100	-1.158062	0	-1.158062	1.158062
26110	-1.827191	0	-1.827191	1.827191
26120	-1.197404	0	-1.197404	1.197404
26130	-0.5305852	0	-0.5305852	0.5305852
26140	-1.206839	0	-1.206839	1.206839
26150	-0.6458733	0	-0.6458733	0.6458733
26160	-0.2828031	0	-0.2828031	0.2828031
26170	-0.5066225	0	-0.5066225	0.5066225
26180	-0.6323978	0	-0.6323978	0.6323978
26190	-2.526668	0	-2.526668	2.526668
26200	-0.7285934	0	-0.7285934	0.7285934
26210	-0.2396117	0	-0.2396117	0.2396117
26220	-0.1072751	0	-0.1072751	0.1072751
26230	-0.06671269	0	-0.06671269	0.06671269
26240	-0.367866	0	-0.367866	0.367866
26250	-1.632427	0	-1.632427	1.632427
26260	-1.046259	0	-1.046259	1.046259
26270	-0.627165	0	-0.627165	0.627165
26280	-0.2689605	0	-0.2689605	0.2689605
26290	-0.3576367	0	-0.3576367	0.3576367
26300	-0.03242244	0	-0.03242244	0.03242244
26310	-0.08314936	0	-0.08314936	0.08314936
26320	-0.1229254	0	-0.1229254	0.1229254
26330	-0.2196917	0	-0.2196917	0.2196917
26340	-0.4882889	0	-0.4882889	0.4882889
26350	-0.8155229	0	-0.8155229	0.8155229
26360	-0.7226176	0	-0.7226176	0.7226176
26370	-1.375497	0	-1.375497	1.375497
26380	-0.4259661	0	-0.4259661	0.4259661
26390	-0.4421649	0	-0.4421649	0.4421649
26400	-0.3614228	0	-0.3614228	0.3614228
26410	-0.133487	0	-0.133487	0.133487
26420	-0.846457	0	-0.846457	0.846457
26430	-0.09837341	0	-0.09837341	0.09837341
26440	-0.278518	0	-0.278518	0.278518
26450	-0.06900625	0	-0.06900625	0.06900625
26460	-0.08508341	0	-0.08508341	0.08508341
26470	-0.1287329	0	-0.1287329	0.1287329
26480	-0.1137353	0	-0.1137353	0.1137353
26490	-0.3746118	0	-0.3746118	0.3746118
26500	-0.3252638	0	-0.3252638	0.3252638
26510	-0.1817439	0	-0.1817439	0.1817439
26520	-0.2266541	0	-0.2266541	0.2266541
26530	-0.1434667	0	-0.1434667	0.1434667
26540	-0.6849515	0	-0.6849515	0.6849515
26550	-0.1703123	0	-0.1703123	0.1703123
26560	-0.7752327	0	-0.7752327	0.7752327
26570	-1.05246	0	-1.05246	1.05246
26580	-1.595428	0	-1.595428	1.595428
26590	-2.367965	0	-2.367965	2.367965
26600	-1.485503	0	-1.485503	1.485503
26610	-2.71282	0	-2.71282	2.71282
26620	-1.393891	0	-1.393891	1.393891
26630	-1.537683	0	-1.537683	1.537683
26640	-1.534351	0	-1.534351	1.534351
26650	-0.399818	0	-0.399818	0.399818
26660	-0.6194944	0	-0.6194944	0.6194944
26670	-0.1665057	0	-0.1665057	0.1665057
26680	-0.2950027	0	-0.2950027	0.2950027
26690	-0.290941	0	-0.290941	0.290941
26700	-1.010613	0	-1.010613	1.010613
26710	-1.035193	0	-1.035193	1.035193
26720	-1.821128	0	-1.821128	1.821128
26730	-0.8388098	0	-0.8388098	0.8388098
26740	-0.6597169	0	-0.6597169	0.6597169
26750	-1.330791	0	-1.330791	1.330791
26760	-1.258031	0	-1.258031	1.258031
26770	-2.057112	0	-2.057112	2.057112
26780	-2.01175	0	-2.01175	2.01175
26790	-0.9271998	0	-0.9271998	0.9271998
26800	-0.4299396	0	-0.4299396	0.4299396
26810	-0.618074	0	-0.618074	0.618074
26820	-1.125624	0	-1.125624	1.125624
26830	-1.247348	0	-1.247348	1.247348
26840	-0.7350459	0	-0.7350459	0.7350459
26850	-0.7241718	0	-0.7241718	0.7241718
26860	-0.5575111	0	-0.5575111	0.5575111
26870	-1.026794	0	-1.026794	1.026794
26880	-0.6692882	0	-0.6692882	0.6692882
26890	-2.103342	0	-2.103342	2.103342
26900	-4.70097	0	-4.70097	4.70097
26910	-2.039854	0	-2.039854	2.039854
26920	-1.59665	0	-1.59665	1.59665
26930	-2.339974	0	-2.339974	2.339974
26940	-2.05242	0	-2.05242	2.05242
26950	-1.176261	0	-1.176261	1.176261
26960	-1.487972	0	-1.487972	1.487972
26970	-0.4387194	0	-0.4387194	0.4387194
26980	-0.1083854	0	-0.1083854	0.1083854
26990	-0.4932131	0	-0.4932131	0.4932131
27000	-1.633777	0	-1.633777	1.633777
27010	-2.498648	0	-2.498648	2.498648
27020	-3.290353	0	-3.290353	3.290353
27030	-0.2677396	0	-0.2677396	0.2677396
27040	-0.1479726	0	-0.1479726	0.1479726
27050	-0.3848208	0	-0.3848208	0.3848208
27060	-1.736683	0	-1.736683	1.736683
27070	-1.944422	0	-1.944422	1.944422
27080	-1.875765	0	-1.875765	1.875765
27090	-4.21686	0	-4.21686	4.21686
27100	-3.15196	0	-3.15196	3.15196
27110	-1.111861	0	-1.111861	1.111861
27120	-1.225682	0	-1.225682	1.225682
27130	-1.098436	0	-1.098436	1.098436
27140	-0.9622452	0	-0.9622452	0.9622452
27150	-1.062182	0	-1.062182	1.062182
27160	-0.7639905	0	-0.7639905	0.7639905
27170	-2.808037	0	-2.808037	2.808037
27180	-0.7632997	0	-0.7632997	0.7632997
27190	-0.3745001	0	-0.3745001	0.3745001
27200	-0.1788675	0	-0.1788675	0.1788675
27210	-2.036424	0	-2.036424	2.036424
27220	-0.7614318	0	-0.7614318	0.7614318
27230	-0.3392751	0	-0.3392751	0.3392751
27240	-0.761014	0	-0.761014	0.761014
27250	-0.889215	0	-0.889215	0.889215
27260	-1.915936	0	-1.915936	1.915936
27270	-0.5778884	0	-0.5778884	0.5778884
27280	-1.480985	0	-1.480985	1.480985
27290	-0.2712701	0	-0.2712701	0.2712701
27300	-0.821138	0	-0.821138	0.821138
27310	-0.6784025	0	-0.6784025	0.6784025
27320	-0.7547109	0	-0.7547109	0.7547109
27330	-0.461982	0	-0.461982	0.461982
27340	-0.2191894	0	-0.2191894	0.2191894
27350	-0.2595271	0	-0.2595271	0.2595271
27360	-0.9023377	0	-0.9023377	0.9023377
27370	-0.9492258	0	-0.9492258	0.9492258
27380	-0.9821662	0	-0.9821662	0.9821662
27390	-2.194915	0	-2.194915	2.194915
27400	-2.28955	0	-2.28955	2.28955
27410	-2.965773	0	-2.965773	2.965773
27420	-2.915908	0	-2.915908	2.915908
27430	-0.8364449	0	-0.8364449	0.8364449
27440	-0.5107004	0	-0.5107004	0.5107004
27450	-0.2389044	0	-0.2389044	0.2389044
27460	-0.4292016	0	-0.4292016	0.4292016
27470	-0.4254009	0	-0.4254009	0.4254009
27480	-0.1407189	0	-0.1407189	0.1407189
27490	-0.1169998	0	-0.1169998	0.1169998
27500	-0.1967197	0	-0.1967197	0.1967197
27510	-0.229743	0	-0.229743	0.229743
27520	-0.1547915	0	-0.1547915	0.1547915
27530	-0.03615002	0	-0.03615002	0.03615002
27540	-0.09891502	0	-0.09891502	0.09891502
27550	-0.1447075	0	-0.1447075	0.1447075
27560	-0.9540383	0	-0.9540383	0.9540383
27570	-1.005175	0	-1.005175	1.005175
27580	-3.902938	0	-3.902938	3.902938
27590	-2.521227	0	-2.521227	2.521227
27600	-1.834455	0	-1.834455	1.834455
27610	-1.677885	0	-1.677885	1.677885
27620	-0.9105417	0	-0.9105417	0.9105417
27630	-2.676806	0	-2.676806	2.676806
27640	-1.075601	0	-1.075601	1.075601
27650	-1.319218	0	-1.319218	1.319218
27660	-2.400239	0	-2.400239	2.400239
27670	-1.296092	0	-1.296092	1.296092
27680	-3.886963	0	-3.886963	3.886963
27690	-3.331032	0	-3.331032	3.331032
27700	-1.389882	0	-1.389882	1.389882
27710	-0.08304829	0	-0.08304829	0.08304829
27720	-0.04267845	0	-0.04267845	0.04267845
27730	-0.1027237	0	-0.1027237	0.1027237
27740	-0.2881224	0	-0.2881224	0.2881224
27750	-0.2554648	0	-0.2554648	0.2554648
27760	-2.134913	0	-2.134913	2.134913
27770	-1.668475	0	-1.668475	1.668475
27780	-0.823405	0	-0.823405	0.823405
27790	-1.066976	0	-1.066976	1.066976
27800	-0.531157	0	-0.531157	0.531157
27810	-0.4167511	0	-0.4167511	0.4167511
27820	-0.525346	0	-0.525346	0.525346
27830	-1.240961	0	-1.240961	1.240961
27840	-0.3090451	0	-0.3090451	0.3090451
27850	-0.8555892	0	-0.8555892	0.8555892
27860	-0.8401239	0	-0.8401239	0.8401239
27870	-2.29103	0	-2.29103	2.29103
27880	-2.162559	0	-2.162559	2.162559
27890	-5.473249	0	-5.473249	5.473249
27900	-2.846846	0	-2.846846	2.846846
27910	-2.359646	0	-2.359646	2.359646
27920	-0.5633865	0	-0.5633865	0.5633865
27930	-2.807817	0	-2.807817	2.807817
27940	-1.737365	0	-1.737365	1.737365
27950	-0.648629	0	-0.648629	0.648629
27960	-0.4014005	0	-0.4014005	0.4014005
27970	-0.6525604	0	-0.6525604	0.6525604
27980	-0.2293268	0	-0.2293268	0.2293268
27990	-0.4845281	0	-0.4845281	0.4845281
28000	-0.1468738	0	-0.1468738	0.1468738
28010	-0.4522591	0	-0.4522591	0.4522591
28020	-1.58341	0	-1.58341	1.58341
28030	-0.4884416	0	-0.4884416	0.4884416
28040	-0.3048509	0	-0.3048509	0.3048509
28050	-1.135369	0	-1.135369	1.135369
28060	-2.88251	0	-2.88251	2.88251
28070	-2.092117	0	-2.092117	2.092117
28080	-1.600486	0	-1.600486	1.600486
28090	-0.6025998	0	-0.6025998	0.6025998
28100	-0.2370509	0	-0.2370509	0.2370509
28110	-0.344533	0	-0.344533	0.344533
28120	-1.556348	0	-1.556348	1.556348
28130	-2.827653	0	-2.827653	2.827653
28140	-1.831059	0	-1.831059	1.831059
28150	-0.3866058	0	-0.3866058	0.3866058
28160	-1.066119	0	-1.066119	1.066119
28170	-1.081261	0	-1.081261	1.081261
28180	-1.2617	0	-1.2617	1.2617
28190	-2.187781	0	-2.187781	2.187781
28200	-1.762817	0	-1.762817	1.762817
28210	-1.254915	0	-1.254915	1.254915
28220	-3.879907	0	-3.879907	3.879907
28230	-6.50175	0	-6.50175	6.50175
28240	-6.72606	0	-6.72606	6.72606
28250	-0.9076499	0	-0.9076499	0.9076499
28260	-0.3821251	0	-0.3821251	0.3821251
28270	-0.7975584	0	-0.7975584	0.7975584
28280	-1.521436	0	-1.521436	1.521436
28290	-1.038466	0	-1.038466	1.038466
28300	-0.4730878	0	-0.4730878	0.4730878
28310	-0.6718048	0	-0.6718048	0.6718048
28320	-0.2843376	0	-0.2843376	0.2843376
28330	-0.1270437	0	-0.1270437	0.1270437
28340	-0.5837336	0	-0.5837336	0.5837336
28350	-1.86314	0	-1.86314	1.86314
28360	-0.3559269	0	-0.3559269	0.3559269
28370	-0.1665734	0	-0.1665734	0.1665734
28380	-0.2716974	0	-0.2716974	0.2716974
28390	-0.530491	0	-0.530491	0.530491
28400	-1.139927	0	-1.139927	1.139927
28410	-0.9735976	0	-0.9735976	0.9735976
28420	-0.3178854	0	-0.3178854	0.3178854
28430	-0.1403699	0	-0.1403699	0.1403699
28440	-0.3323402	0	-0.3323402	0.3323402
28450	-0.5508773	0	-0.5508773	0.5508773
28460	-1.650649	0	-1.650649	1.650649
28470	-0.5398872	0	-0.5398872	0.5398872
28480	-0.6618721	0	-0.6618721	0.6618721
28490	-1.619017	0	-1.619017	1.619017
28500	-0.8857396	0	-0.8857396	0.8857396
28510	-1.982412	0	-1.982412	1.982412
28520	-1.021078	0	-1.021078	1.021078
28530	-1.000425	0	-1.000425	1.000425
28540	-0.9123095	0	-0.9123095	0.9123095
28550	-0.4799067	0	-0.4799067	0.4799067
28560	-0.5506	0	-0.5506	0.5506
28570	-0.3959094	0	-0.3959094	0.3959094
28580	-0.5966477	0	-0.5966477	0.5966477
28590	-0.3095159	0	-0.3095159	0.3095159
28600	-0.8988206	0	-0.8988206	0.8988206
28610	-2.012337	0	-2.012337	2.012337
28620	-2.105564	0	-2.105564	2.105564
28630	-0.6823676	0	-0.6823676	0.6823676
28640	-2.034453	0	-2.034453	2.034453
28650	-0.1645502	0	-0.1645502	0.1645502
28660	-0.1235451	0	-0.1235451	0.1235451
28670	-0.04314874	0	-0.04314874	0.04314874
28680	-0.06152218	0	-0.06152218	0.06152218
28690	-0.02767055	0	-0.02767055	0.02767055
28700	-0.02726102	0	-0.02726102	0.02726102
28710	-0.00616747	0	-0.00616747	0.00616747
28720	-0.006309627	0	-0.006309627	0.006309627
28730	-1.295507	0	-1.295507	1.295507
28740	-1.952478	0	-1.952478	1.952478
28750	-1.648616	0	-1.648616	1.648616
28760	-0.6501954	0	-0.6501954	0.6501954
28770	-1.538876	0	-1.538876	1.538876
28780	-0.5722966	0	-0.5722966	0.5722966
28790	-0.4780854	0	-0.4780854	0.4780854
28800	-0.3612096	0	-0.3612096	0.3612096
28810	-1.466066	0	-1.466066	1.466066
28820	-0.714051	0	-0.714051	0.714051
28830	-3.851485	0	-3.851485	3.851485
28840	-1.575112	0	-1.575112	1.575112
28850	-1.002983	0	-1.002983	1.002983
28860	-3.030977	0	-3.030977	3.030977
28870	-2.282254	0	-2.282254	2.282254
28880	-1.037051	0	-1.037051	1.037051
28890	-0.6657428	0	-0.6657428	0.6657428
28900	-0.7025218	0	-0.7025218	0.7025218
28910	-1.611414	0	-1.611414	1.611414
28920	-1.397349	0	-1.397349	1.397349
28930	-1.749522	0	-1.749522	1.749522
28940	-2.20916	0	-2.20916	2.20916
28950	-0.4794732	0	-0.4794732	0.4794732
28960	-0.4469731	0	-0.4469731	0.4469731
28970	-0.5346399	0	-0.5346399	0.5346399
28980	-0.4892296	0	-0.4892296	0.4892296
28990	-1.33051	0	-1.33051	1.33051
29000	-1.910571	0	-1.910571	1.910571
29010	-2.112093	0	-2.112093	2.112093
29020	-1.665477	0	-1.665477	1.665477
29030	-3.687942	0	-3.687942	3.687942
29040	-0.9336963	0	-0.9336963	0.9336963
29050	-0.2355081	0	-0.2355081	0.2355081
29060	-0.2607564	0	-0.2607564	0.2607564
29070	-0.6539604	0	-0.6539604	0.6539604
29080	-0.4742654	0	-0.4742654	0.4742654
29090	-0.3684763	0	-0.3684763	0.3684763
29100	-0.2444913	0	-0.2444913	0.2444913
29110	-0.8089034	0	-0.8089034	0.8089034
29120	-0.3667178	0	-0.3667178	0.3667178
29130	-0.3005043	0	-0.3005043	0.3005043
29140	-0.1508117	0	-0.1508117	0.1508117
29150	-0.6434766	0	-0.6434766	0.6434766
29160	-0.237463	0	-0.237463	0.237463
29170	-2.712483	0	-2.712483	2.712483
29180	-2.009419	0	-2.009419	2.009419
29190	-1.205009	0	-1.205009	1.205009
29200	-0.6157526	0	-0.6157526	0.6157526
29210	-2.061609	0	-2.061609	2.061609
29220	-0.7822048	0	-0.7822048	0.7822048
29230	-2.147547	0	-2.147547	2.147547
29240	-1.400796	0	-1.400796	1.400796
29250	-0.6521296	0	-0.6521296	0.6521296
29260	-0.4757572	0	-0.4757572	0.4757572
29270	-0.1791127	0	-0.1791127	0.1791127
29280	-0.1342354	0	-0.1342354	0.1342354
29290	-0.2370879	0	-0.2370879	0.2370879
29300	-0.2355684	0	-0.2355684	0.2355684
29310	-0.7234984	0	-0.7234984	0.7234984
29320	-0.8343799	0	-0.8343799	0.8343799
29330	-1.347191	0	-1.347191	1.347191
29340	-1.834552	0	-1.834552	1.834552
29350	-1.054925	0	-1.054925	1.054925
29360	-1.316612	0	-1.316612	1.316612
29370	-4.3647	0	-4.3647	4.3647
29380	-1.964541	0	-1.964541	1.964541
29390	-0.5213238	0	-0.5213238	0.5213238
29400	-0.2408547	0	-0.2408547	0.2408547
29410	-0.2408759	0	-0.2408759	0.2408759
29420	-0.6025101	0	-0.6025101	0.6025101
29430	-0.9550823	0	-0.9550823	0.9550823
29440	-0.5781857	0	-0.5781857	0.5781857
29450	-0.1436922	0	-0.1436922	0.1436922
29460	-0.3236879	0	-0.3236879	0.3236879
29470	-1.832736	0	-1.832736	1.832736
29480	-0.3445968	0	-0.3445968	0.3445968
29490	-0.2969165	0	-0.2969165	0.2969165
29500	-0.1540893	0	-0.1540893	0.1540893
29510	-0.1440837	0	-0.1440837	0.1440837
29520	-0.3311167	0	-0.3311167	0.3311167
29530	-0.4286352	0	-0.4286352	0.4286352
29540	-0.4387255	0	-0.4387255	0.4387255
29550	-0.5160522	0	-0.5160522	0.5160522
29560	-0.274513	0	-0.274513	0.274513
29570	-0.8763404	0	-0.8763404	0.8763404
29580	-1.047096	0	-1.047096	1.047096
29590	-1.359628	0	-1.359628	1.359628
29600	-1.45399	0	-1.45399	1.45399
29610	-1.093854	0	-1.093854	1.093854
29620	-0.9504991	0	-0.9504991	0.9504991
29630	-2.115695	0	-2.115695	2.115695
29640	-3.248316	0	-3.248316	3.248316
29650	-1.596193	0	-1.596193	1.596193
29660	-0.5083109	0	-0.5083109	0.5083109
29670	-1.157346	0	-1.157346	1.157346
29680	-0.745393	0	-0.745393	0.745393
29690	-1.523638	0	-1.523638	1.523638
29700	-3.149293	0	-3.149293	3.149293
29710	-0.6490737	0	-0.6490737	0.6490737
29720	-1.271429	0	-1.271429	1.271429
29730	-0.7724756	0	-0.7724756	0.7724756
29740	-1.245668	0	-1.245668	1.245668
29750	-0.7073887	0	-0.7073887	0.7073887
29760	-0.1823543	0	-0.1823543	0.1823543
29770	-0.2273639	0	-0.2273639	0.2273639
29780	-0.1833351	0	-0.1833351	0.1833351
29790	-0.1622227	0	-0.1622227	0.1622227
29800	-0.2843417	0	-0.2843417	0.2843417
29810	-0.5509046	0	-0.5509046	0.5509046
29820	-0.2731145	0	-0.2731145	0.2731145
29830	-0.5079911	0	-0.5079911	0.5079911
29840	-0.3620068	0	-0.3620068	0.3620068
29850	-0.3115913	0	-0.3115913	0.3115913
29860	-0.8286858	0	-0.8286858	0.8286858
29870	-1.140191	0	-1.140191	1.140191
29880	-1.38939	0	-1.38939	1.38939
29890	-1.402555	0	-1.402555	1.402555
29900	-1.325773	0	-1.325773	1.325773
29910	-0.2760905	0	-0.2760905	0.2760905
29920	-0.415014	0	-0.415014	0.415014
29930	-0.809776	0	-0.809776	0.809776
29940	-0.7450383	0	-0.7450383	0.7450383
29950	-1.982149	0	-1.982149	1.982149
29960	-1.815476	0	-1.815476	1.815476
29970	-1.110572	0	-1.110572	1.110572
29980	-1.932937	0	-1.932937	1.932937
29990	-0.9172246	0	-0.9172246	0.9172246
30000	-1.671695	0	-1.671695	1.671695
30010	-2.512108	0	-2.512108	2.512108
30020	-5.050371	0	-5.050371	5.050371
30030	-3.092453	0	-3.092453	3.092453
30040	-0.4853532	0	-0.4853532	0.4853532
30050	-0.1473737	0	-0.1473737	0.1473737
30060	-0.145248	0	-0.145248	0.145248
30070	-0.07010037	0	-0.07010037	0.07010037
30080	-0.05958354	0	-0.05958354	0.05958354
30090	-0.01839243	0	-0.01839243	0.01839243
30100	-0.003089125	0	-0.003089125	0.003089125
30110	-0.006726185	0	-0.006726185	0.006726185
30120	-0.00821696	0	-0.00821696	0.00821696
30130	-0.00760042	0	-0.00760042	0.00760042
30140	-0.01767483	0	-0.01767483	0.01767483
30150	-0.02381589	0	-0.02381589	0.02381589
30160	-0.02151544	0	-0.02151544	0.02151544
30170	-0.03404407	0	-0.03404407	0.03404407
30180	-0.06896149	0	-0.06896149	0.06896149
30190	-0.07135079	0	-0.07135079	0.07135079
30200	-0.3256318	0	-0.3256318	0.3256318
30210	-0.660977	0	-0.660977	0.660977
30220	-0.7860158	0	-0.7860158	0.7860158
30230	-1.481671	0	-1.481671	1.481671
30240	-1.545552	0	-1.545552	1.545552
30250	-2.058418	0	-2.058418	2.058418
30260	-0.9089884	0	-0.9089884	0.9089884
30270	-0.3476886	0	-0.3476886	0.3476886
30280	-2.274976	0	-2.274976	2.274976
30290	-1.066175	0	-1.066175	1.066175
30300	-0.3747782	0	-0.3747782	0.3747782
30310	-1.169164	0	-1.169164	1.169164
30320	-1.673006	0	-1.673006	1.673006
30330	-0.3712667	0	-0.3712667	0.3712667
30340	-0.3410785	0	-0.3410785	0.3410785
30350	-0.8585061	0	-0.8585061	0.8585061
30360	-0.6538709	0	-0.6538709	0.6538709
30370	-0.3566916	0	-0.3566916	0.3566916
30380	-0.4431018	0	-0.4431018	0.4431018
30390	-0.3173464	0	-0.3173464	0.3173464
30400	-0.7287553	0	-0.7287553	0.7287553
30410	-0.4547478	0	-0.4547478	0.4547478
30420	-0.8460062	0	-0.8460062	0.8460062
30430	-1.204525	0	-1.204525	1.204525
30440	-1.772229	0	-1.772229	1.772229
30450	-3.679015	0	-3.679015	3.679015
30460	-3.893343	0	-3.893343	3.893343
30470	-1.312102	0	-1.312102	1.312102
30480	-0.977534	0	-0.977534	0.977534
30490	-0.2726971	0	-0.2726971	0.2726971
30500	-0.3262187	0	-0.3262187	0.3262187
30510	-0.4173686	0	-0.4173686	0.4173686
30520	-0.7644591	0	-0.7644591	0.7644591
30530	-1.154307	0	-1.154307	1.154307
30540	-0.5518099	0	-0.5518099	0.5518099
30550	-0.8936127	0	-0.8936127	0.8936127
30560	-0.7642446	0	-0.7642446	0.7642446
30570	-1.96755	0	-1.96755	1.96755
30580	-0.6257837	0	-0.6257837	0.6257837
30590	-2.260291	0	-2.260291	2.260291
30600	-1.126366	0	-1.126366	1.126366
30610	-0.5364394	0	-0.5364394	0.5364394
30620	-1.24124	0	-1.24124	1.24124
30630	-1.208151	0	-1.208151	1.208151
30640	-0.6868181	0	-0.6868181	0.6868181
30650	-0.392623	0	-0.392623	0.392623
30660	-0.6773829	0	-0.6773829	0.6773829
30670	-0.5827387	0	-0.5827387	0.5827387
30680	-0.9258583	0	-0.9258583	0.9258583
30690	-1.346096	0	-1.346096	1.346096
30700	-1.229109	0	-1.229109	1.229109
30710	-3.115797	0	-3.115797	3.115797
30720	-3.977958	0	-3.977958	3.977958
30730	-3.083409	0	-3.083409	3.083409
30740	-1.843122	0	-1.843122	1.843122
30750	-1.347197	0	-1.347197	1.347197
30760	-1.361418	0	-1.361418	1.361418
30770	-3.504093	0	-3.504093	3.504093
30780	-0.639653	0	-0.639653	0.639653
30790	-0.5232549	0	-0.5232549	0.5232549
30800	-0.3308993	0	-0.3308993	0.3308993
30810	-2.975321	0	-2.975321	2.975321
30820	-0.8668208	0	-0.8668208	0.8668208
30830	-0.2030503	0	-0.2030503	0.2030503
30840	-2.009628	0	-2.009628	2.009628
30850	-0.9488697	0	-0.9488697	0.9488697
30860	-0.7312318	0	-0.7312318	0.7312318
30870	-0.468839	0	-0.468839	0.468839
30880	-0.2937616	0	-0.2937616	0.2937616
30890	-0.4099822	0	-0.4099822	0.4099822
30900	-1.399842	0	-1.399842	1.399842
30910	-3.424984	0	-3.424984	3.424984
30920	-5.012787	0	-5.012787	5.012787
30930	-3.731326	0	-3.731326	3.731326
30940	-4.625012	0	-4.625012	4.625012
30950	-2.944511	0	-2.944511	2.944511
30960	-1.790348	0	-1.790348	1.790348
30970	-0.5534728	0	-0.5534728	0.5534728
30980	-1.356688	0	-1.356688	1.356688
30990	-0.3952833	0	-0.3952833	0.3952833
31000	-1.182765	0	-1.182765	1.182765
31010	-0.6571528	0	-0.6571528	0.6571528
31020	-0.8655147	0	-0.8655147	0.8655147
31030	-0.4974805	0	-0.4974805	0.4974805
31040	-1.407768	0	-1.407768	1.407768
31050	-2.041329	0	-2.041329	2.041329
31060	-1.356321	0	-1.356321	1.356321
31070	-0.7879344	0	-0.7879344	0.7879344
31080	-0.9790528	0	-0.9790528	0.9790528
31090	-0.1673002	0	-0.1673002	0.1673002
31100	-0.07080339	0	-0.07080339	0.07080339
31110	-0.03478166	0	-0.03478166	0.03478166
31120	-0.1414124	0	-0.1414124	0.1414124
31130	-0.1787511	0	-0.1787511	0.1787511
31140	-0.06119965	0	-0.06119965	0.06119965
31150	-0.2662268	0	-0.2662268	0.2662268
31160	-0.5656758	0	-0.5656758	0.5656758
31170	-0.9452992	0	-0.9452992	0.9452992
31180	-0.2067569	0	-0.2067569	0.2067569
31190	-0.6378044	0	-0.6378044	0.6378044
31200	-1.654517	0	-1.654517	1.654517
31210	-0.19119	0	-0.19119	0.19119
31220	-0.2060889	0	-0.2060889	0.2060889
31230	-0.1943742	0	-0.1943742	0.1943742
31240	-0.2225636	0	-0.2225636	0.2225636
31250	-0.4765515	0	-0.4765515	0.4765515
31260	-0.4811522	0	-0.4811522	0.4811522
31270	-0.1412245	0	-0.1412245	0.1412245
31280	-0.3752441	0	-0.3752441	0.3752441
31290	-0.5375692	0	-0.5375692	0.5375692
31300	-1.318724	0	-1.318724	1.318724
31310	-0.3098335	0	-0.3098335	0.3098335
31320	-0.4355283	0	-0.4355283	0.4355283
31330	-0.5813725	0	-0.5813725	0.5813725
31340	-0.6509918	0	-0.6509918	0.6509918
31350	-0.9003985	0	-0.9003985	0.9003985
31360	-0.5034085	0	-0.5034085	0.5034085
31370	-0.7067131	0	-0.7067131	0.7067131
31380	-1.672443	0	-1.672443	1.672443
31390	-3.540189	0	-3.540189	3.540189
31400	-1.475464	0	-1.475464	1.475464
31410	-2.083168	0	-2.083168	2.083168
31420	-0.8689587	0	-0.8689587	0.8689587
31430	-0.4175886	0	-0.4175886	0.4175886
31440	-0.5040438	0	-0.5040438	0.5040438
31450	-0.7495885	0	-0.7495885	0.7495885
31460	-1.629007	0	-1.629007	1.629007
31470	-1.507686	0	-1.507686	1.507686
31480	-1.141381	0	-1.141381	1.141381
31490	-0.07365245	0	-0.07365245	0.07365245
31500	-0.05919657	0	-0.05919657	0.05919657
31510	-0.02490403	0	-0.02490403	0.02490403
31520	-0.1306159	0	-0.1306159	0.1306159
31530	-1.0544	0	-1.0544	1.0544
31540	-0.1747924	0	-0.1747924	0.1747924
31550	-0.3239746	0	-0.3239746	0.3239746
31560	-1.092755	0	-1.092755	1.092755
31570	-1.842131	0	-1.842131	1.842131
31580	-2.405342	0	-2.405342	2.405342
31590	-2.66122	0	-2.66122	2.66122
31600	-2.541913	0	-2.541913	2.541913
31610	-2.30199	0	-2.30199	2.30199
31620	-0.5911979	0	-0.5911979	0.5911979
31630	-0.6548542	0	-0.6548542	0.6548542
31640	-0.6815223	0	-0.6815223	0.6815223
31650	-1.152774	0	-1.152774	1.152774
31660	-0.3620497	0	-0.3620497	0.3620497
31670	-0.4978058	0	-0.4978058	0.4978058
31680	-0.3988398	0	-0.3988398	0.3988398
31690	-2.357847	0	-2.357847	2.357847
31700	-1.053512	0	-1.053512	1.053512
31710	-1.380644	0	-1.380644	1.380644
31720	-0.6072504	0	-0.6072504	0.6072504
31730	-0.4083922	0	-0.4083922	0.4083922
31740	-1.535327	0	-1.535327	1.535327
31750	-1.030543	0	-1.030543	1.030543
31760	-0.2221892	0	-0.2221892	0.2221892
31770	-0.4763339	0	-0.4763339	0.4763339
31780	-1.625087	0	-1.625087	1.625087
31790	-1.643899	0	-1.643899	1.643899
31800	-1.084499	0	-1.084499	1.084499
31810	-1.443214	0	-1.443214	1.443214
31820	-0.6988379	0	-0.6988379	0.6988379
31830	-0.3831373	0	-0.3831373	0.3831373
